movieId,avg_rating,rating_count
3687,3.3103,87
3688,2.7092,2278
3689,2.0717,865
3690,2.0646,728
3691,2.5398,201
3692,2.4488,322
3693,2.8652,1157
3694,2.2987,385
3695,2.0408,319
3696,3.045,489
3697,2.8715,5610
3698,3.2291,7027
3699,3.4151,3980
3700,3.5427,996
3701,3.1524,2155
3702,3.5283,9816
3703,3.6699,9732
3704,3.1173,5811
3705,2.7187,2046
3706,3.5694,2817
3707,2.9828,1714
3708,2.985,1397
3709,2.3959,658
3710,2.2568,734
3711,3.1223,139
3712,3.2444,1383
3713,3.7596,364
3714,3.0531,207
3715,2.3946,280
3716,2.306,201
3717,3.0879,11448
3718,3.3235,371
3719,2.974,288
3720,3.6213,569
3721,2.5534,103
3722,2.2222,54
3723,3.5845,1894
3724,3.677,791
3725,3.1157,376
3726,3.537,1067
3727,3.6061,1173
3728,3.8244,786
3729,3.277,1159
3730,4.0437,4531
3731,3.4685,222
3732,3.1047,430
3733,3.819,1464
3734,3.6287,307
3735,3.9115,4385
3736,3.9588,680
3737,3.8575,193
3738,3.4427,410
3739,3.9495,436
3740,3.4902,5497
3741,3.998,2532
3742,3.8471,1975
3743,2.6835,613
3744,2.9403,4164
3745,3.2716,5695
3746,3.7543,346
3747,3.6325,755
3749,3.2415,118
3751,3.4888,18762
3752,2.9747,10198
3753,3.4504,15170
3754,2.2046,1571
3755,3.0708,10753
3756,3.0433,231
3757,2.9831,118
3758,2.8497,376
3759,3.2178,202
3760,3.3822,1435
3761,3.627,433
3763,3.4347,3094
3764,2.7064,928
3765,3.0717,307
3766,2.4945,731
3767,2.1064,423
3768,2.1364,341
3769,3.386,680
3770,3.3568,1208
3771,3.4332,561
3773,2.819,649
3774,2.1172,303
3775,3.1679,131
3776,3.1809,152
3777,2.7722,180
3780,2.6033,121
3781,2.6971,104
3782,2.6821,140
3783,3.7908,1957
3784,3.112,1602
3785,2.7178,11473
3786,3.3997,1959
3787,3.8091,461
3788,3.8376,2054
3789,3.9847,622
3790,3.3192,271
3791,3.1152,3603
3792,3.3413,252
3793,3.5597,32584
3794,3.2471,763
3795,3.4488,244
3796,3.1167,150
3797,2.2863,248
3798,3.2125,6366
3799,2.0031,1144
3800,2.9758,62
3801,4.0161,1958
3802,2.5319,1425
3804,2.1978,134
3805,3.0516,126
3806,3.1222,176
3807,3.1706,419
3808,3.919,253
3809,3.4036,5678
3810,2.9414,307
3811,4.0346,1661
3812,3.5253,2077
3813,3.4992,594
3814,3.9557,1839
3816,3.8084,274
3817,3.14,75
3819,4.0717,1743
3820,1.8679,193
3821,2.1856,3432
3822,3.8076,634
3823,3.5755,371
3824,2.3926,1453
3825,2.7047,5151
3826,2.5381,7573
3827,3.0828,5403
3830,2.8237,329
3831,3.6563,1481
3832,3.4862,218
3833,2.4193,316
3834,2.8149,478
3835,2.6483,863
3836,3.779,2093
3837,2.824,429
3838,2.5042,237
3839,2.4883,214
3840,2.6372,576
3841,2.7762,1584
3843,2.9652,402
3844,3.5349,3206
3845,3.2487,195
3846,2.9789,403
3847,2.6397,179
3848,2.933,97
3849,3.6996,278
3851,3.7183,387
3852,3.4748,1706
3854,3.6533,287
3855,3.6416,339
3857,2.6072,718
3858,2.9897,779
3859,3.6495,398
3860,2.9841,63
3861,3.1349,2851
3862,3.0921,266
3863,3.044,8429
3864,2.49,1298
3865,3.2622,919
3867,2.7975,79
3868,3.6153,8286
3869,3.2071,4994
3870,3.4301,193
3871,3.7677,1761
3872,3.7672,481
3873,3.5689,1233
3874,3.1535,101
3875,3.3142,148
3876,3.0577,52
3877,2.1019,1148
3878,2.8833,60
3879,2.8906,1380
3880,3.5,100
3881,3.8033,61
3882,3.0383,5467
3883,2.6727,55
3884,2.3718,234
3885,3.2487,189
3886,3.0926,189
3888,3.1667,57
3889,2.4453,1252
3892,2.9667,330
3893,3.1797,4382
3894,3.5548,146
3895,2.5137,768
3896,3.2925,1547
3897,3.8337,19887
3898,2.8075,426
3899,2.6429,56
3900,2.8582,141
3901,2.8533,709
3902,2.9167,84
3903,3.2879,231
3905,3.1932,132
3906,3.1857,447
3908,2.174,1098
3909,2.8059,613
3910,3.8378,4278
3911,3.8169,10677
3912,2.48,250
3913,3.1754,114
3914,3.3921,329
3915,3.5067,749
3916,3.7734,9392
3917,3.363,2960
3918,2.9821,1371
3919,2.502,763
3920,3.6213,338
3921,2.6345,145
3922,2.4955,112
3923,2.5642,327
3924,2.8812,80
3925,3.8774,1252
3926,3.2645,516
3927,3.4793,1592
3928,3.4247,916
3929,3.8711,679
3930,3.2722,1082
3931,1.936,172
3932,3.564,1468
3933,2.1496,137
3934,2.9024,82
3936,3.4751,522
3937,2.9028,612
3938,2.3,200
3939,1.8474,154
3940,1.6038,106
3941,1.8991,114
3942,1.6897,116
3943,3.1347,724
3944,2.6053,76
3945,1.9928,486
3946,2.3719,1132
3947,3.5719,723
3948,3.3945,20058
3949,3.9937,22066
3950,3.525,1301
3951,3.7077,195
3952,3.6124,2394
3953,2.2569,1302
3955,2.5035,1003
3956,2.3839,560
3957,2.9613,582
3958,1.9432,132
3959,3.6957,2785
3960,2.9901,151
3961,2.2199,498
3962,1.6109,266
3963,3.3209,469
3964,3.5063,710
3965,3.6435,237
3966,3.7345,435
3967,3.7804,8973
3968,2.8922,4747
3969,3.3876,6470
3970,3.3613,292
3971,3.223,148
3972,3.726,2925
3973,1.9926,1424
3974,2.4414,290
3975,2.3453,472
3976,2.7222,63
3977,2.7529,17923
3978,3.1738,2998
3979,2.4468,4035
3980,3.6206,3852
3981,2.7558,3622
3982,3.4335,188
3983,4.0292,2788
3984,3.5031,4650
3985,3.5898,718
3986,2.9727,5343
3987,2.9277,1735
3988,2.8769,7556
3989,3.9601,552
3990,2.5863,747
3991,2.3595,1808
3992,3.6395,1061
3993,3.5386,2643
3994,3.4989,16557
3996,3.8524,27905
3997,2.0635,2135
3998,3.1516,2342
3999,2.8032,3325
4000,3.5122,614
4001,2.6887,151
4002,3.6031,7291
4003,2.8583,787
4005,3.2669,2192
4006,3.247,2623
4007,3.7307,5266
4008,3.4402,3898
4009,3.5154,779
4010,3.0673,1776
4011,4.0633,25101
4012,2.775,529
4014,3.6739,12718
4015,2.5099,6162
4016,3.621,8214
4017,3.5641,2028
4018,3.1039,11573
4019,3.6717,6239
4020,3.3862,2693
4021,3.7097,944
4022,3.663,25024
4023,3.3549,5087
4024,3.42,606
4025,3.0517,12401
4026,3.0625,56
4027,3.8768,23259
4028,3.6183,334
4029,3.5131,2741
4030,2.5624,1210
4031,2.8869,990
4032,2.9487,78
4033,3.6751,3352
4034,3.7975,17023
4035,3.2434,304
4036,3.4311,2379
4037,3.9406,1919
4038,3.172,125
4039,3.2015,2335
4040,2.7252,1847
4041,3.5182,3517
4042,3.3302,589
4043,3.5306,376
4044,2.0085,59
4045,3.2628,137
4046,3.8082,305
4047,3.7883,1535
4048,3.1034,58
4049,3.3571,84
4051,1.4841,63
4052,3.0759,1917
4053,2.6861,309
4054,3.1787,3411
4055,3.4923,718
4056,3.3308,1608
4060,3.1706,85
4061,3.5209,1127
4062,3.3018,1958
4063,2.7901,605
4064,3.3639,191
4065,3.2181,243
4066,3.3937,1035
4067,3.2237,827
4068,2.7944,727
4069,2.781,5015
4072,3.4037,135
4073,2.7283,92
4074,3.3636,77
4077,3.5868,680
4078,3.1398,118
4079,3.2847,822
4080,3.1084,729
4081,2.4617,222
4082,3.4418,773
4083,3.2179,140
4084,3.1098,4508
4085,3.5718,11508
4086,3.5651,1344
4087,2.7054,56
4089,2.7723,481
4090,3.4218,1464
4091,3.275,1371
4092,2.7265,457
4093,3.067,97
4094,2.2558,86
4095,3.8091,613
4097,2.9965,141
4098,3.6914,256
4099,2.5098,51
4100,2.1106,208
4102,3.6596,2174
4103,3.8182,3404
4104,2.2049,1015
4105,3.7004,6068
4106,3.0036,137
4108,3.2423,97
4109,2.5506,435
4110,3.2117,196
4111,3.2821,218
4113,3.5231,216
4115,2.9315,168
4116,3.6237,473
4117,3.9012,1184
4118,2.8103,87
4119,3.744,207
4121,3.2724,3008
4122,3.1847,222
4123,2.0528,502
4124,1.8675,1223
4125,1.5058,428
4126,3.0042,592
4127,2.3465,303
4128,3.576,5832
4129,3.0545,156
4130,2.4274,434
4131,2.6529,278
4132,2.6621,1734
4133,2.3784,1341
4135,3.1626,575
4136,3.697,66
4137,2.4808,78
4138,2.0741,108
4139,3.3649,74
4140,3.1852,81
4141,2.9274,551
4142,2.3643,479
4143,2.1723,679
4144,4.042,2824
4146,2.9408,532
4147,3.3705,139
4148,3.2158,9079
4149,2.8136,2159
4151,3.5679,368
4152,3.3984,192
4153,2.7425,864
4154,2.9585,386
4155,3.0388,1699
4156,2.3934,61
4157,3.1176,68
4158,2.2614,962
4159,2.7382,1530
4160,3.6431,318
4161,3.0209,4590
4162,2.3579,197
4164,2.9696,247
4165,3.2847,72
4166,3.5793,605
4167,2.9692,1640
4168,2.9866,561
4169,3.2351,302
4174,3.6968,663
4175,3.5225,244
4176,3.5049,103
4177,3.0645,155
4178,3.7813,910
4179,3.9011,187
4180,2.627,63
4181,3.1867,233
4182,2.6618,68
4183,3.8199,272
4184,3.7677,622
4185,3.4095,105
4186,3.6294,394
4187,3.93,800
4188,3.5377,358
4189,3.2785,228
4190,3.8937,527
4191,3.6011,712
4192,2.9444,72
4193,2.9451,82
4194,3.8608,255
4195,3.4535,484
4196,2.6544,68
4197,3.6648,182
4198,2.7309,288
4199,2.5852,176
4200,2.408,652
4201,3.0778,167
4203,2.6692,656
4204,2.259,139
4205,3.2043,1165
4206,3.1148,209
4207,2.7119,991
4208,3.2931,87
4209,2.7634,131
4210,3.5816,2004
4211,3.7961,1165
4212,3.5488,615
4213,2.4852,371
4214,3.1654,3243
4215,2.2266,1006
4216,3.7708,432
4217,3.8344,305
4218,3.636,849
4219,3.0846,473
4220,3.5271,1143
4221,2.8436,521
4222,2.4113,310
4223,3.713,9000
4224,2.6211,809
4225,3.7389,1687
4226,4.15,41195
4227,3.1687,163
4228,3.0179,1734
4229,2.429,493
4231,3.1025,1098
4232,2.7212,5236
4233,2.441,669
4234,2.9769,1516
4235,3.995,6341
4236,3.4375,128
4237,3.7208,265
4238,3.2486,3222
4239,3.7359,9009
4240,2.7971,419
4241,1.7195,640
4242,3.0522,201
4243,3.4728,92
4244,3.2385,65
4245,3.5329,76
4246,3.3869,15098
4247,2.6439,2603
4248,2.5293,1400
4249,2.3375,80
4250,2.9968,155
4251,3.5836,825
4252,3.4038,130
4254,2.2006,1770
4255,2.1406,1721
4256,3.0833,228
4259,3.3333,279
4261,3.63,50
4262,3.9374,14900
4263,3.889,608
4265,2.296,1213
4266,2.6636,269
4267,2.8417,992
4268,2.0465,215
4270,2.9644,10760
4271,3.7273,99
4272,3.6014,143
4273,3.5744,336
4274,3.419,580
4275,2.8935,1202
4276,3.5837,711
4277,3.1958,337
4278,3.7842,600
4279,3.4355,248
4280,3.5316,2596
4281,2.9265,68
4282,3.2785,386
4283,3.739,249
4284,2.931,145
4285,3.188,835
4286,3.2664,107
4287,3.0625,128
4288,2.9257,74
4289,3.2672,116
4290,2.8399,331
4291,3.2942,2002
4292,3.6814,1122
4293,2.9359,585
4294,3.5417,336
4295,2.6471,51
4296,3.186,973
4297,3.7637,347
4298,4.0428,900
4299,3.331,7804
4300,3.5225,178
4301,3.3533,75
4302,3.1462,65
4303,3.3051,59
4304,3.6716,970
4305,2.6949,898
4306,3.7548,42303
4308,3.529,14239
4310,2.8339,11065
4312,3.8717,300
4313,3.018,278
4314,3.3276,58
4316,2.864,272
4317,2.7331,959
4318,3.2288,754
4319,3.1484,64
4320,2.9009,106
4321,3.3131,6766
4322,3.7484,1713
4323,3.5264,208
4324,3.1583,60
4325,4.0324,339
4326,3.8513,3975
4327,3.911,4107
4328,2.9196,143
4329,3.8654,1397
4330,3.7465,142
4331,3.076,217
4332,3.384,362
4333,2.9404,2250
4334,3.9201,695
4335,3.1443,97
4336,3.5498,512
4337,3.7123,438
4338,3.887,633
4339,3.5958,642
4340,2.1892,2043
4341,2.5532,395
4342,3.567,194
4343,2.9033,5696
4344,3.0713,7163
4345,3.4395,926
4347,3.7512,217
4349,3.6744,1379
4350,3.7567,374
4351,3.354,4098
4352,3.1213,202
4353,3.1672,326
4354,2.9981,522
4355,2.8768,406
4356,3.697,1454
4357,3.648,831
4359,3.7131,1469
4360,3.3812,223
4361,3.6362,7966
4363,3.1452,62
4366,3.3106,3825
4367,2.7649,9237
4368,2.3834,2175
4369,2.9372,9653
4370,3.2766,13924
4371,2.9198,324
4372,3.1062,1280
4373,2.5455,517
4375,3.2321,56
4376,3.6643,70
4378,3.6051,2760
4380,3.8128,999
4381,3.7486,698
4383,3.4865,1038
4384,3.6009,114
4386,2.5827,2460
4387,3.2456,1665
4388,2.3856,4797
4389,3.3669,402
4390,2.5939,378
4391,3.5805,149
4392,3.4059,404
4393,3.6654,272
4394,2.7169,249
4395,3.8061,165
4396,2.9126,1614
4397,2.2828,580
4398,1.8691,233
4399,3.5391,179
4400,2.9262,61
4401,3.4286,252
4402,2.5208,72
4403,3.356,316
4404,3.8208,332
4405,3.8035,313
4406,3.9608,1990
4407,3.7316,749
4408,3.0556,153
4409,3.0822,359
4410,3.5683,813
4411,3.4694,376
4412,1.9895,143
4414,3.2955,242
4415,2.9642,461
4416,3.4463,149
4417,2.8984,123
4418,2.8333,63
4419,3.8062,338
4420,3.3485,198
4422,3.9974,780
4423,3.7577,130
4424,3.8966,1054
4425,1.6894,198
4426,3.8607,542
4427,4.0338,1625
4428,3.6179,318
4429,3.6,425
4430,2.5538,93
4432,4.0493,913
4433,3.7352,219
4434,3.2812,112
4435,3.44,50
4436,3.395,181
4437,3.6564,1522
4438,3.7381,485
4439,3.6738,305
4440,3.6039,515
4441,3.2583,302
4442,3.1429,301
4443,3.3838,1024
4444,3.7004,696
4445,2.3889,108
4446,3.0862,6974
4447,3.1577,12499
4448,3.4623,4546
4450,3.4333,900
4451,3.484,94
4452,3.2362,993
4453,3.0833,150
4454,3.8423,260
4458,3.826,181
4459,3.4177,79
4462,2.4808,287
4463,2.754,126
4464,3.4387,1239
4465,3.7158,1654
4466,2.8278,668
4467,3.605,3399
4468,3.5565,186
4469,3.1797,64
4470,3.7,260
4471,1.9822,421
4472,2.4819,83
4473,3.2435,308
4474,3.1681,1315
4475,3.4972,180
4476,3.0057,351
4477,2.4419,800
4478,3.3483,1038
4479,3.6116,336
4480,2.8012,840
4481,3.1554,74
4482,2.7689,318
4483,2.0912,702
4484,3.6574,235
4485,2.375,264
4486,3.3569,283
4487,2.8099,2357
4488,3.3455,1039
4489,3.5151,5616
4490,2.6558,138
4491,2.9912,57
4492,2.774,865
4493,2.2906,382
4494,2.0055,272
4495,3.6645,529
4496,3.2314,551
4497,2.5658,190
4498,3.1444,980
4499,3.689,4211
4500,3.7618,359
4501,2.7717,449
4502,2.1156,731
4503,2.9752,141
4504,2.5193,207
4505,2.8168,161
4506,3.3834,1115
4507,1.89,50
4508,3.4945,1373
4509,3.3115,979
4510,2.6935,62
4511,2.6216,185
4512,2.1156,147
4513,3.0362,69
4514,1.8423,130
4515,3.7671,425
4516,2.2786,271
4517,3.3951,305
4518,2.9147,539
4519,3.3482,2437
4520,2.6926,527
4521,3.1102,177
4522,3.2533,150
4523,3.6339,478
4524,2.9424,321
4525,2.8271,133
4526,2.4964,966
4527,2.2645,155
4528,3.0,55
4529,3.6684,662
4530,3.0379,66
4531,2.8467,1024
4532,2.851,416
4533,3.4548,1327
4534,3.2461,258
4535,3.7307,1036
4536,3.35,50
4537,3.7017,523
4540,2.4153,124
4541,3.2137,819
4543,3.2989,281
4544,2.5572,1566
4545,3.2114,3642
4546,3.942,1525
4547,3.1611,90
4548,2.6053,57
4550,2.6951,82
4552,3.4744,586
4553,3.6306,2405
4555,3.8146,410
4556,2.8679,53
4557,3.453,893
4558,2.8374,3334
4559,2.5398,352
4560,2.4632,136
4561,2.9375,232
4562,3.4957,346
4563,2.5998,817
4564,3.2488,1067
4565,2.391,578
4566,2.0519,270
4567,1.9423,182
4568,2.9752,302
4569,2.4586,133
4570,3.3212,288
4571,3.3879,8989
4572,3.1173,1194
4573,3.1291,182
4574,3.032,375
4575,3.2426,68
4576,2.0,84
4577,3.3708,743
4578,3.2459,431
4579,2.6967,61
4580,2.3241,580
4581,3.1976,124
4582,2.5438,80
4583,2.9783,92
4584,2.744,252
4585,3.2166,457
4586,3.4874,119
4587,2.7399,1482
4588,2.2654,130
4589,3.1902,489
4590,3.5806,124
4591,3.2514,539
4592,2.2292,72
4593,2.8204,284
4594,2.8115,61
4595,3.3691,298
4597,2.7741,301
4598,2.0115,130
4599,3.0275,582
4600,3.0486,319
4601,3.2917,60
4602,2.7511,472
4603,2.5649,393
4605,3.5762,433
4606,3.0283,53
4607,3.2597,77
4608,3.0714,133
4609,3.2686,121
4610,2.8333,246
4611,2.75,150
4612,3.794,534
4613,2.6317,843
4614,2.9138,754
4615,3.3878,196
4616,3.7275,1598
4617,3.24,225
4618,2.68,636
4619,2.7995,409
4620,2.7926,270
4621,2.6718,3647
4622,2.7622,288
4623,3.4953,3720
4624,3.3554,840
4625,2.744,334
4626,3.4735,321
4627,3.273,185
4628,3.3093,645
4629,2.4544,307
4630,2.0475,200
4631,2.7353,51
4632,3.2537,205
4633,3.1647,255
4634,3.1485,229
4635,2.3642,372
4636,2.3998,654
4637,2.2126,207
4638,2.7088,9132
4639,2.8304,3935
4640,3.5768,625
4641,3.7524,6794
4642,3.7836,2556
4643,2.7451,10163
4644,3.7608,556
4645,3.4891,274
4646,3.6378,381
4649,3.3913,1132
4650,2.6441,59
4651,2.2869,61
4652,1.9953,211
4653,2.9853,102
4654,2.8447,1294
4655,3.6636,165
4657,2.425,80
4658,3.7373,472
4659,3.1885,183
4660,2.9941,85
4661,3.4842,1107
4662,3.2062,878
4663,2.5215,186
4664,3.6191,445
4665,2.5016,315
4666,2.5245,163
4669,2.1725,142
4670,3.1905,378
4671,3.3991,114
4672,3.3614,321
4673,2.7976,2169
4674,2.9494,79
4675,2.8289,447
4676,2.3845,766
4677,2.9014,2623
4678,3.472,1819
4679,3.3154,2923
4680,3.082,305
4681,3.1704,2145
4682,2.8451,668
4683,2.8441,401
4684,2.4423,52
4685,2.4146,199
4686,2.0232,969
4687,3.6209,182
4688,3.6506,528
4689,3.1239,113
4690,3.1759,560
4691,2.33,100
4692,2.9498,329
4694,3.1442,52
4695,3.5909,110
4696,2.9137,388
4697,2.8886,368
4698,3.2255,51
4699,2.9206,882
4700,3.2241,4970
4701,3.2423,7722
4702,3.2941,68
4703,3.7021,1628
4704,3.5378,331
4705,3.7873,830
4706,3.0461,152
4707,2.8727,55
4708,3.7147,191
4709,3.1936,545
4710,3.6928,695
4711,3.7975,237
4712,3.6846,149
4713,3.4811,1643
4714,2.8069,549
4715,2.7963,108
4716,3.3926,121
4717,3.0812,117
4718,2.887,10628
4719,2.8728,1388
4720,3.7151,13208
4721,2.8531,422
4722,3.4023,174
4723,3.496,753
4724,3.5278,54
4725,3.3538,1252
4727,2.8405,1053
4728,3.1095,4108
4729,3.5037,134
4731,3.4811,132
4732,2.5865,994
4733,3.2373,1275
4734,3.2801,7341
4735,2.3423,1436
4736,2.4835,544
4737,3.5839,161
4738,3.6412,503
4740,3.0214,117
4741,3.8215,986
4743,3.4274,496
4744,2.7188,2514
4745,3.0474,876
4746,2.6133,75
4748,2.3337,992
4749,1.9331,583
4750,1.8053,434
4751,3.1013,79
4752,2.9076,157
4753,2.6418,134
4754,3.7213,1963
4755,3.4381,113
4756,2.5879,711
4757,2.9772,1358
4758,2.4045,267
4759,2.8852,135
4761,3.54,125
4763,3.287,54
4764,3.2241,58
4765,3.6043,484
4766,3.0819,116
4767,3.0921,369
4768,3.6287,171
4769,3.8647,218
4770,2.8311,989
4771,3.099,490
4772,3.6721,244
4773,2.9825,171
4774,3.198,606
4775,1.1256,669
4776,3.7179,11099
4777,3.3481,135
4778,3.8333,66
4779,3.5474,116
4780,3.3625,120
4781,1.7267,75
4782,3.1851,435
4783,3.952,615
4784,3.6128,749
4785,3.7388,178
4786,3.2343,303
4787,3.485,1300
4788,3.8612,418
4789,3.3415,388
4790,2.8929,126
4791,3.3194,72
4792,2.8338,710
4793,3.5389,90
4794,3.4478,249
4795,3.7591,602
4796,3.4375,104
4797,3.0424,59
4798,3.7865,342
4799,3.5481,1581
4800,3.1698,162
4801,3.8608,309
4802,3.6554,666
4803,3.5459,893
4804,3.3917,157
4805,3.365,100
4806,4.0193,207
4807,2.3609,133
4808,3.1338,628
4809,3.6721,1107
4810,3.2473,91
4811,3.5157,414
4812,2.8358,746
4813,3.4661,339
4814,3.1091,1659
4815,3.3005,1238
4816,3.2209,10947
4817,3.2182,55
4819,3.2523,107
4821,3.1893,1297
4822,2.3777,229
4823,3.3538,4398
4824,3.7196,107
4825,3.4507,71
4826,3.5272,607
4827,2.4136,81
4828,3.2478,113
4829,3.1,80
4830,3.5439,478
4831,2.1345,119
4832,3.0508,59
4833,3.59,661
4834,2.8344,480
4835,3.6634,1163
4836,3.4211,171
4837,2.9375,248
4838,3.1603,78
4839,2.1076,79
4840,3.6742,244
4841,3.4023,87
4842,3.4496,248
4844,3.3289,2580
4845,2.0877,775
4846,3.7118,1270
4847,3.2492,307
4848,3.8411,12451
4849,3.5222,338
4850,3.1765,238
4852,2.0571,210
4853,2.7798,84
4854,2.6234,77
4855,3.7704,6384
4856,3.5735,68
4857,3.8961,3074
4860,2.4811,53
4862,2.994,501
4863,3.6685,267
4864,3.1368,106
4865,3.3166,5065
4866,3.4029,1689
4867,2.989,1549
4868,2.9375,112
4869,3.3415,82
4870,2.5182,137
4871,3.3596,228
4872,3.2337,199
4873,3.8571,3719
4874,3.5336,8299
4875,1.8511,94
4876,2.6888,2386
4877,3.232,97
4878,3.9541,27181
4879,2.8261,92
4880,3.7005,2349
4881,3.7546,4399
4884,3.4299,107
4885,2.7786,542
4886,3.8486,34572
4887,2.9681,2946
4888,3.609,688
4889,3.3829,1896
4890,2.828,6087
4892,3.25,50
4893,3.1365,249
4894,2.6089,124
4895,2.4718,124
4896,3.6782,26033
4897,2.7061,114
4898,2.9798,568
4899,2.3485,1132
4900,3.119,311
4901,3.6251,6160
4902,3.7324,1661
4903,3.6823,2474
4907,3.4192,99
4908,3.3415,82
4909,2.7735,298
4911,3.0552,688
4912,3.5413,847
4914,3.9556,2119
4915,2.8754,875
4916,3.524,521
4917,3.114,114
4918,3.6452,155
4919,3.3167,281
4920,3.9422,493
4921,3.613,553
4922,3.2381,63
4923,3.461,77
4925,3.0041,121
4926,3.2164,67
4927,3.6854,240
4928,3.9605,734
4929,2.7521,704
4930,3.6656,160
4932,3.4689,723
4934,2.6508,126
4936,3.2681,1173
4937,2.7589,56
4939,3.3958,552
4941,3.089,1675
4942,2.7088,91
4943,2.5741,81
4944,2.1231,134
4945,3.4499,668
4946,2.7414,87
4947,3.22,441
4949,2.3256,195
4950,2.7132,204
4951,3.2514,1231
4952,2.4611,90
4953,2.9762,84
4954,3.513,1847
4955,2.6328,64
4956,3.7221,680
4957,3.2323,665
4958,3.2182,3368
4959,2.906,149
4960,3.2015,67
4961,3.1885,252
4962,2.5402,112
4963,3.8092,31775
4964,3.5625,120
4965,3.2823,333
4966,3.6147,606
4967,3.938,1944
4968,2.7672,58
4969,3.8689,797
4970,3.8891,1005
4971,3.1252,675
4972,3.0185,162
4973,4.1013,34320
4974,2.632,2988
4975,3.3999,10922
4976,3.5459,773
4977,3.4547,232
4978,3.7918,1345
4979,3.7726,15833
4980,3.0034,3781
4981,3.398,402
4982,2.6421,95
4983,2.8644,59
4984,3.4016,61
4985,1.9086,186
4986,2.2842,95
4987,2.4974,193
4988,2.8846,104
4989,2.8409,723
4990,2.8564,1410
4991,2.7494,403
4992,3.1643,3798
4993,4.0912,55736
4994,3.1932,1990
4995,3.9611,31760
4996,3.6667,252
4997,2.9939,82
4998,3.7785,325
4999,3.9286,203
5000,3.5863,139
5001,3.5837,215
5002,3.1059,458
5003,2.7692,169
5004,3.7701,885
5005,3.6306,157
5006,2.8934,61
5007,3.6606,330
5008,4.0758,2045
5009,3.1711,2063
5010,3.6828,13454
5011,3.2271,328
5012,2.9016,559
5013,3.6072,6178
5014,3.5483,4024
5015,3.4788,5113
5016,3.365,1385
5017,3.9708,701
5021,3.6994,1003
5022,3.9299,271
5023,3.5455,220
5024,3.411,73
5025,3.0563,2432
5026,3.4566,2996
5027,2.7741,1288
5028,3.2363,146
5029,2.9552,134
5033,3.2299,398
5034,3.7545,886
5035,3.2162,111
5036,3.065,223
5037,3.4314,51
5038,3.6496,224
5039,3.3055,869
5040,2.8411,1891
5041,3.1209,182
5042,3.2716,116
5044,2.8211,95
5045,1.9478,67
5046,3.1823,672
5047,2.7762,1548
5048,2.3154,764
5049,3.4856,4161
5051,3.5629,946
5053,2.2291,478
5054,3.4076,644
5055,3.4478,1761
5056,3.9234,529
5057,2.8448,58
5058,3.3682,110
5059,3.8965,367
5060,3.8903,11933
5061,3.0684,117
5062,3.808,500
5063,3.3787,169
5064,3.7834,6323
5065,3.1046,3008
5066,3.4279,2627
5068,3.3581,148
5069,3.4535,441
5071,3.6803,147
5072,3.5796,1527
5073,3.5839,423
5074,3.448,904
5075,3.4645,183
5076,3.0805,435
5077,3.1459,257
5078,3.0828,163
5079,3.4632,68
5080,2.7273,495
5081,3.0988,663
5083,3.4929,70
5084,2.47,50
5085,3.4637,124
5086,3.2899,69
5087,3.4951,103
5088,3.375,108
5090,3.3133,158
5091,3.5849,53
5092,2.7259,974
5093,2.5853,1794
5094,1.8632,921
5095,3.4812,399
5096,2.3799,612
5097,3.5517,87
5098,3.5566,53
5099,3.3866,388
5100,2.6848,92
5101,3.6613,282
5102,2.7633,828
5103,3.6675,3804
5104,3.5189,53
5105,3.698,1043
5106,1.8659,999
5107,3.1293,1179
5108,3.3736,2204
5109,2.7511,444
5110,3.5731,4020
5111,2.9026,842
5112,3.5466,290
5113,3.0169,89
5114,3.8702,285
5116,3.2734,64
5117,2.9638,221
5118,3.4571,210
5119,3.881,189
5120,3.9544,1458
5121,3.9422,389
5122,3.523,370
5123,3.4425,113
5125,3.2519,385
5126,2.3311,74
5127,2.9811,822
5128,2.6309,1841
5131,3.229,131
5134,3.2031,389
5135,3.8119,2631
5136,2.3074,148
5137,3.8905,388
5139,3.3991,1328
5140,2.1005,219
5141,2.5072,209
5142,3.7302,189
5143,3.2568,74
5145,3.7339,171
5146,3.6809,1589
5147,4.0867,2128
5151,2.7792,2951
5152,3.5632,3914
5153,3.0682,132
5155,3.1833,90
5157,3.172,93
5158,3.6484,91
5159,3.1379,1305
5160,2.4,60
5161,2.6677,158
5162,2.7286,70
5163,3.3,90
5164,2.3935,169
5165,3.2997,372
5167,3.5385,117
5168,3.4682,220
5169,3.8024,296
5170,2.6315,213
5171,2.8664,4214
5172,2.6438,379
5173,3.04,50
5174,3.3647,85
5175,3.3707,58
5177,3.8221,739
5179,3.3095,147
5180,3.4096,94
5181,3.012,83
5182,2.7647,68
5183,2.2019,52
5184,2.791,201
5185,2.6875,56
5186,2.8679,53
5187,3.7224,317
5189,2.6314,118
5190,3.6667,54
5192,2.8632,106
5193,2.886,215
5194,3.9804,51
5195,1.9035,57
5196,3.3788,66
5197,2.8456,149
5198,3.7754,463
5199,3.5204,221
5202,3.739,136
5203,3.0538,65
5205,2.9208,221
5206,2.2714,70
5208,3.4789,95
5210,2.2929,70
5211,2.3589,163
5212,2.3299,147
5213,2.3172,290
5214,3.1672,870
5215,2.5637,102
5216,3.1439,66
5217,2.5662,68
5218,3.5402,18215
5219,3.1763,7044
5220,2.711,1403
5221,3.2774,137
